Timestamp, Temperature (C), Humidity (%), Ozone (ppb), PM2.5 (ug/m3), PM10 (ug/m3), VOC (ug/m3)
134555, 19.10, 27.20, 207.23, 2.90, 4.60, 28
134565, 19.10, 27.30, 231.55, 3.00, 4.90, 28
134575, 19.10, 27.40, 231.55, 3.10, 4.80, 29
134585, 19.20, 27.40, 207.23, 3.00, 4.20, 28
134595, 19.20, 27.30, 207.23, 2.80, 3.70, 28
134605, 19.20, 27.20, 231.55, 2.90, 4.00, 29
134615, 19.20, 27.10, 231.55, 3.00, 4.60, 29
134625, 19.20, 27.10, 207.23, 3.10, 5.70, 28
134635, 19.20, 27.00, 207.23, 2.90, 5.20, 28
134646, 19.30, 27.10, 231.55, 2.80, 5.10, 28
134656, 19.30, 27.30, 231.55, 2.80, 4.20, 29
134666, 19.30, 27.30, 207.23, 2.80, 4.60, 28
134676, 19.30, 27.30, 207.23, 2.90, 4.60, 28
134686, 19.30, 27.30, 207.23, 2.80, 4.80, 28
134696, 19.30, 27.30, 207.23, 3.00, 5.10, 28
134706, 19.30, 27.20, 231.55, 2.90, 5.10, 29
134716, 19.30, 27.20, 207.23, 2.90, 4.60, 29
134726, 19.30, 27.10, 207.23, 2.70, 4.20, 29
134736, 19.30, 27.10, 231.55, 2.70, 4.00, 29
134746, 19.30, 27.30, 231.55, 2.60, 4.00, 28
134756, 19.30, 27.20, 207.23, 2.60, 3.90, 29
134766, 19.30, 27.30, 207.23, 2.80, 4.70, 29
134777, 19.30, 27.30, 207.23, 3.10, 4.90, 29
134787, 19.30, 27.40, 231.55, 3.10, 6.10, 29
134797, 19.30, 27.70, 207.23, 2.90, 5.20, 29
134807, 19.30, 27.70, 207.23, 2.90, 5.30, 29
134817, 19.30, 27.80, 231.55, 2.80, 3.70, 29
134827, 19.30, 27.80, 207.23, 2.90, 4.20, 29
134837, 19.30, 27.70, 207.23, 2.80, 4.10, 29
134847, 19.30, 27.50, 207.23, 2.70, 3.90, 29
134857, 19.30, 27.30, 231.55, 2.80, 3.90, 30
134867, 19.30, 27.10, 231.55, 3.00, 4.70, 29
134877, 19.30, 27.00, 207.23, 3.20, 5.10, 30
134887, 19.30, 26.90, 207.23, 3.10, 5.00, 30
134897, 19.30, 26.90, 207.23, 2.90, 4.20, 30
134908, 19.30, 26.70, 207.23, 2.90, 4.50, 29
134918, 19.30, 27.00, 207.23, 2.80, 4.60, 30
134928, 19.30, 27.00, 207.23, 3.10, 5.00, 29
134938, 19.40, 27.00, 231.55, 3.30, 6.10, 29
134948, 19.30, 27.10, 231.55, 3.50, 6.00, 29
134958, 19.30, 27.20, 231.55, 3.20, 5.50, 28
134968, 19.40, 27.30, 207.23, 2.90, 4.40, 29
134978, 19.40, 27.30, 231.55, 2.80, 4.20, 28
134988, 19.40, 27.30, 231.55, 2.80, 4.40, 29
134998, 19.40, 27.50, 231.55, 2.80, 3.90, 29
135008, 19.40, 27.40, 231.55, 2.90, 4.30, 29
135018, 19.40, 27.30, 231.55, 2.90, 4.20, 29
135028, 19.40, 27.30, 207.23, 2.80, 4.80, 29
135039, 19.40, 27.30, 207.23, 2.80, 4.40, 28
135049, 19.40, 27.30, 207.23, 2.80, 4.40, 28
135059, 19.40, 27.20, 231.55, 2.70, 4.00, 28
135069, 19.40, 27.20, 207.23, 2.90, 4.30, 28
135079, 19.40, 27.20, 207.23, 2.90, 4.70, 28
135089, 19.40, 27.20, 231.55, 2.90, 4.70, 28
135099, 19.40, 27.10, 231.55, 2.70, 4.80, 28
135109, 19.40, 27.10, 231.55, 2.80, 4.80, 28
135119, 19.40, 27.10, 207.23, 2.90, 4.80, 28
135129, 19.40, 27.00, 231.55, 3.10, 4.50, 28
135139, 19.30, 26.90, 207.23, 2.80, 4.20, 28
135149, 19.30, 26.90, 231.55, 2.90, 4.60, 28
135159, 19.30, 26.80, 231.55, 2.70, 4.60, 28
135170, 19.30, 26.80, 207.23, 3.00, 4.60, 28
135180, 19.30, 26.70, 207.23, 2.90, 4.10, 28
135190, 19.30, 26.60, 207.23, 2.80, 5.00, 28
135200, 19.40, 26.70, 207.23, 2.50, 4.60, 29
135210, 19.40, 26.80, 207.23, 2.60, 4.90, 28
135220, 19.40, 27.00, 207.23, 2.70, 4.10, 28
135230, 19.40, 27.10, 231.55, 3.00, 4.40, 28
135240, 19.40, 27.10, 231.55, 3.10, 5.10, 28
135250, 19.40, 27.20, 231.55, 3.00, 4.70, 28
135260, 19.40, 27.40, 207.23, 2.90, 4.70, 28
135270, 19.40, 27.30, 231.55, 2.70, 4.30, 28
135280, 19.40, 27.10, 207.23, 3.00, 5.10, 27
135290, 19.40, 26.90, 207.23, 3.10, 5.20, 27
135301, 19.30, 26.80, 207.23, 3.10, 4.70, 27
135311, 19.30, 26.70, 207.23, 3.00, 4.40, 27
135321, 19.30, 26.70, 231.55, 3.00, 4.40, 28
135331, 19.20, 26.70, 207.23, 2.90, 4.80, 27
135341, 19.20, 26.60, 231.55, 2.90, 4.90, 28
135351, 19.20, 27.00, 207.23, 2.80, 4.60, 27
135361, 19.10, 27.40, 231.55, 3.10, 4.60, 28
135371, 19.10, 27.30, 207.23, 3.00, 4.40, 27
135381, 19.10, 27.10, 231.55, 3.10, 4.40, 27
135391, 19.10, 26.90, 207.23, 2.80, 4.30, 28
135401, 19.10, 26.90, 207.23, 2.80, 4.20, 27
135411, 19.10, 26.90, 231.55, 2.80, 4.50, 27
135421, 19.10, 27.00, 207.23, 2.80, 4.50, 27
135432, 19.00, 27.10, 231.55, 2.90, 4.60, 27
135442, 19.10, 27.10, 231.55, 2.80, 4.70, 27
135452, 19.10, 27.20, 207.23, 2.80, 4.30, 28
135462, 19.00, 27.10, 231.55, 2.70, 4.40, 28
135472, 19.00, 27.20, 231.55, 2.80, 4.20, 28
135482, 19.00, 27.30, 207.23, 2.90, 4.80, 28
135492, 19.00, 27.30, 207.23, 3.00, 4.90, 28
135502, 19.00, 27.50, 207.23, 3.00, 5.00, 27
135512, 19.00, 27.50, 207.23, 3.10, 5.80, 27
135522, 18.90, 27.90, 207.23, 3.00, 4.80, 27
135532, 18.80, 28.20, 207.23, 3.10, 5.00, 27
135542, 18.70, 28.30, 231.55, 3.10, 4.20, 27
135552, 18.70, 28.30, 207.23, 3.30, 4.70, 27
135563, 18.70, 28.50, 231.55, 3.10, 4.60, 27
135573, 18.60, 28.60, 231.55, 2.80, 4.20, 27
135583, 18.60, 28.70, 231.55, 2.80, 4.60, 27
135593, 18.50, 28.60, 231.55, 2.90, 4.90, 27
135603, 18.40, 28.40, 207.23, 3.10, 5.40, 27
135613, 18.40, 28.40, 207.23, 3.10, 5.00, 27
135623, 18.40, 28.50, 231.55, 2.90, 4.20, 27
135633, 18.40, 28.70, 231.55, 2.90, 4.50, 27
135643, 18.30, 28.80, 231.55, 2.70, 4.00, 27
135653, 18.30, 29.30, 207.23, 2.90, 4.20, 27
135663, 18.30, 29.40, 231.55, 2.70, 3.70, 27
135673, 18.20, 29.20, 207.23, 2.90, 4.00, 27
135683, 18.20, 29.00, 231.55, 3.00, 4.20, 27
135694, 18.20, 28.90, 207.23, 3.10, 4.70, 27
135704, 18.20, 28.80, 207.23, 3.30, 5.20, 27
135714, 18.20, 28.70, 231.55, 3.20, 4.80, 26
135724, 18.20, 28.60, 231.55, 3.10, 4.50, 27
135734, 18.20, 28.50, 231.55, 3.30, 4.80, 27
135744, 18.20, 28.50, 231.55, 3.30, 5.00, 27
135754, 18.20, 28.40, 231.55, 3.20, 5.20, 27
135764, 18.30, 28.30, 231.55, 2.90, 4.70, 27
135774, 18.30, 28.10, 231.55, 2.90, 4.90, 27
135784, 18.30, 28.00, 207.23, 3.10, 5.10, 27
135794, 18.30, 27.80, 231.55, 3.20, 5.40, 27
135804, 18.30, 27.80, 231.55, 3.30, 5.10, 27
135814, 18.30, 28.20, 207.23, 3.00, 4.30, 28
135825, 18.30, 28.30, 207.23, 2.90, 4.20, 27
135835, 18.30, 28.50, 231.55, 2.80, 4.10, 27
135845, 18.30, 28.50, 231.55, 2.90, 4.30, 27
135855, 18.30, 29.10, 207.23, 3.00, 4.40, 27
135865, 18.30, 29.10, 207.23, 3.00, 4.50, 27
135875, 18.30, 28.90, 231.55, 2.90, 4.10, 28
135885, 18.30, 28.80, 207.23, 2.80, 4.30, 27
135895, 18.30, 28.80, 231.55, 2.80, 4.40, 27
135905, 18.40, 28.80, 231.55, 2.80, 4.50, 27
135915, 18.40, 28.70, 231.55, 2.90, 4.50, 27
135925, 18.40, 28.70, 207.23, 3.20, 4.80, 27
135935, 18.40, 28.50, 231.55, 3.10, 5.20, 27
135945, 18.40, 28.40, 207.23, 3.00, 5.00, 27
135956, 18.40, 28.40, 231.55, 2.90, 5.10, 27
135966, 18.40, 28.30, 231.55, 3.20, 4.60, 27
135976, 18.50, 28.20, 231.55, 3.40, 4.50, 27
135986, 18.50, 28.10, 231.55, 3.20, 4.00, 27
135996, 18.50, 28.00, 231.55, 3.00, 4.60, 27
136006, 18.50, 28.00, 231.55, 2.70, 4.70, 27
136016, 18.50, 28.30, 231.55, 2.70, 4.60, 27
136026, 18.50, 28.20, 207.23, 2.90, 4.40, 27
136036, 18.50, 28.00, 231.55, 3.00, 4.30, 27
136046, 18.50, 27.90, 207.23, 3.10, 4.70, 27
136056, 18.60, 27.70, 231.55, 2.90, 4.30, 27
136066, 18.60, 27.50, 231.55, 3.00, 4.40, 27
136076, 18.60, 27.60, 231.55, 2.90, 4.10, 27
136086, 18.60, 27.70, 207.23, 2.90, 4.10, 26
136097, 18.60, 27.80, 231.55, 2.90, 4.30, 27
136107, 18.70, 27.80, 231.55, 3.00, 4.20, 26
136117, 18.70, 27.80, 231.55, 2.90, 4.10, 26
136127, 18.70, 27.70, 231.55, 2.80, 4.00, 27
136137, 18.80, 27.70, 231.55, 3.00, 4.90, 27
136147, 18.80, 27.60, 231.55, 3.00, 4.90, 27
136157, 18.80, 27.60, 231.55, 3.30, 5.20, 27
136167, 18.80, 27.60, 207.23, 3.10, 4.80, 27
136177, 18.80, 27.50, 207.23, 3.20, 5.00, 27
136187, 18.80, 27.80, 207.23, 3.30, 5.40, 26
136197, 18.70, 27.90, 207.23, 3.30, 5.40, 27
136207, 18.50, 28.20, 231.55, 3.30, 5.30, 26
136218, 18.40, 28.20, 231.55, 3.00, 5.00, 27
136228, 18.30, 28.20, 231.55, 3.10, 4.90, 27
136238, 18.30, 28.20, 231.55, 3.10, 5.10, 27
136248, 18.20, 28.40, 207.23, 3.10, 4.70, 27
136258, 18.20, 28.40, 207.23, 2.90, 4.50, 27
136268, 18.20, 28.30, 231.55, 2.80, 4.00, 27
136278, 18.20, 28.40, 231.55, 2.70, 4.00, 27
136288, 18.30, 28.50, 207.23, 2.80, 4.20, 27
136298, 18.20, 28.40, 207.23, 2.80, 4.00, 27
136308, 18.30, 28.30, 231.55, 2.90, 4.20, 27
136318, 18.30, 28.20, 231.55, 2.90, 3.80, 27
136328, 18.30, 28.10, 231.55, 3.00, 4.30, 27
136338, 18.30, 28.10, 207.23, 3.00, 5.30, 27
136348, 18.40, 28.00, 207.23, 3.00, 6.40, 26
136359, 18.40, 28.00, 231.55, 2.80, 6.40, 27
136369, 18.40, 27.90, 207.23, 2.70, 5.10, 27
136379, 18.40, 28.00, 231.55, 2.70, 4.30, 27
136389, 18.40, 28.00, 207.23, 2.90, 4.00, 27
136399, 18.40, 28.00, 231.55, 3.00, 4.90, 27
136409, 18.40, 28.00, 207.23, 2.90, 4.60, 27
136419, 18.40, 28.00, 231.55, 2.60, 4.80, 27
136429, 18.40, 28.00, 231.55, 2.40, 4.00, 27
136439, 18.40, 28.00, 231.55, 2.60, 4.40, 27
136449, 18.40, 28.00, 207.23, 2.70, 4.20, 27
136459, 18.40, 27.90, 231.55, 2.90, 4.30, 27
136469, 18.40, 27.90, 231.55, 2.90, 4.00, 27
136479, 18.50, 27.80, 231.55, 3.00, 4.20, 26
136490, 18.50, 27.80, 207.23, 2.80, 4.00, 27
136500, 18.50, 27.90, 231.55, 2.90, 4.70, 27
136510, 18.50, 27.80, 207.23, 2.80, 4.70, 27
136520, 18.60, 27.80, 231.55, 2.80, 5.10, 27
136530, 18.60, 27.80, 231.55, 2.50, 4.40, 27
136540, 18.60, 27.80, 207.23, 2.70, 5.00, 27
136550, 18.60, 27.90, 207.23, 2.70, 4.60, 27
136560, 18.60, 28.00, 231.55, 2.80, 4.70, 27
136570, 18.70, 28.00, 207.23, 2.80, 4.00, 27
136580, 18.70, 27.90, 207.23, 2.60, 3.80, 27
136590, 18.70, 28.10, 207.23, 2.60, 3.70, 27
136600, 18.70, 28.20, 231.55, 2.60, 3.60, 27
136610, 18.70, 28.20, 231.55, 2.70, 3.70, 27
136621, 18.70, 28.30, 207.23, 2.70, 3.60, 27
136631, 18.70, 28.20, 207.23, 2.70, 3.60, 27
136641, 18.70, 28.10, 207.23, 2.80, 3.80, 27
136651, 18.70, 28.20, 231.55, 2.80, 3.80, 27
136661, 18.70, 28.20, 231.55, 2.70, 3.90, 27
136671, 18.70, 28.20, 207.23, 2.80, 4.20, 27
136681, 18.80, 28.30, 207.23, 2.90, 4.10, 27
136691, 18.70, 28.30, 207.23, 2.90, 4.00, 27
136701, 18.70, 28.20, 231.55, 2.60, 3.50, 27
136711, 18.70, 28.30, 207.23, 2.70, 3.90, 27
136721, 18.70, 28.20, 231.55, 2.80, 3.80, 27
136731, 18.70, 28.00, 207.23, 2.90, 4.40, 27
136741, 18.70, 27.80, 207.23, 2.80, 4.20, 27
136752, 18.70, 27.90, 231.55, 2.90, 4.70, 27
136762, 18.70, 28.00, 207.23, 2.80, 4.00, 26
136772, 18.70, 28.00, 207.23, 3.00, 5.20, 27
136782, 18.70, 28.10, 207.23, 2.90, 5.40, 27
136792, 18.70, 28.10, 207.23, 2.90, 5.70, 27
136802, 18.70, 28.10, 231.55, 2.60, 4.60, 27
136812, 18.70, 28.10, 207.23, 2.70, 4.00, 26
136822, 18.80, 27.90, 207.23, 2.90, 4.10, 27
136832, 18.70, 27.80, 231.55, 3.00, 4.00, 27
136842, 18.80, 27.70, 231.55, 2.90, 3.70, 27
136852, 18.80, 27.90, 231.55, 2.80, 3.80, 26
136862, 18.80, 28.00, 231.55, 2.70, 4.10, 27
136872, 18.80, 28.00, 207.23, 2.70, 4.10, 26
136883, 18.80, 28.20, 231.55, 2.70, 4.80, 26
136893, 18.70, 27.90, 231.55, 2.80, 4.60, 26
136903, 18.70, 27.80, 231.55, 2.90, 5.10, 26
136913, 18.70, 27.80, 207.23, 2.80, 4.50, 26
136923, 18.70, 27.80, 207.23, 2.90, 4.90, 26
136933, 18.70, 27.70, 231.55, 2.70, 4.30, 26
136943, 18.70, 27.60, 231.55, 3.00, 4.20, 26
136953, 18.70, 27.40, 231.55, 3.10, 4.30, 27
136963, 18.60, 27.40, 207.23, 3.40, 5.00, 26
136973, 18.60, 27.50, 207.23, 3.10, 5.00, 26
136983, 18.60, 27.40, 231.55, 3.10, 4.20, 26
136993, 18.60, 27.40, 207.23, 3.10, 3.90, 26
137003, 18.60, 27.70, 231.55, 3.30, 4.40, 26
137014, 18.50, 27.50, 231.55, 3.20, 5.60, 27
137024, 18.50, 27.60, 231.55, 3.20, 6.20, 26
137034, 18.50, 27.80, 231.55, 3.10, 6.20, 26
137044, 18.50, 28.10, 207.23, 3.10, 5.40, 26
137054, 18.40, 28.30, 231.55, 3.10, 4.80, 26
137064, 18.40, 28.40, 231.55, 3.10, 4.40, 26
137074, 18.40, 28.30, 231.55, 3.10, 4.30, 27
137084, 18.40, 28.30, 231.55, 3.00, 5.30, 26
137094, 18.40, 28.20, 231.55, 3.00, 5.40, 26
137104, 18.40, 28.20, 231.55, 2.90, 5.30, 27
137114, 18.30, 28.40, 231.55, 2.80, 4.10, 27
137124, 18.30, 28.40, 207.23, 2.90, 4.30, 26
137134, 18.30, 28.50, 231.55, 2.90, 4.30, 26
137145, 18.30, 28.30, 231.55, 3.10, 4.50, 26
137155, 18.20, 28.70, 207.23, 2.80, 4.80, 26
137165, 18.20, 28.40, 231.55, 2.90, 4.80, 27
137175, 18.20, 28.00, 231.55, 2.90, 4.70, 26
137185, 18.10, 28.00, 231.55, 2.90, 4.30, 27
137195, 18.10, 28.30, 231.55, 2.90, 4.10, 27
137205, 18.10, 28.70, 231.55, 2.70, 3.90, 26
137215, 18.00, 28.70, 231.55, 2.90, 4.00, 27
137225, 18.00, 28.80, 231.55, 2.90, 4.20, 27
137235, 18.00, 28.90, 231.55, 3.10, 4.70, 26
137245, 18.00, 28.90, 231.55, 3.10, 5.10, 27
137255, 18.00, 28.80, 231.55, 3.20, 5.10, 26
137265, 18.00, 29.10, 231.55, 3.10, 4.80, 26
137276, 18.00, 29.40, 231.55, 3.00, 4.20, 27
137286, 18.00, 29.40, 231.55, 2.80, 4.00, 27
137296, 18.00, 29.40, 231.55, 2.90, 4.10, 27
137306, 18.00, 29.50, 231.55, 3.00, 4.60, 27
137316, 18.00, 29.60, 231.55, 2.90, 5.10, 27
137326, 18.00, 29.60, 231.55, 3.10, 5.40, 27
137336, 18.00, 29.50, 231.55, 2.90, 4.90, 27
137346, 18.00, 29.40, 231.55, 3.00, 4.20, 27
137356, 18.00, 29.40, 231.55, 2.80, 3.70, 27
137366, 18.00, 29.30, 231.55, 3.10, 4.20, 26
137376, 18.00, 29.30, 231.55, 3.10, 4.40, 27
137386, 18.00, 29.30, 231.55, 2.90, 4.10, 27
137396, 18.00, 29.30, 231.55, 2.60, 3.40, 27
137407, 18.10, 29.30, 231.55, 2.60, 3.30, 27
137417, 18.10, 29.30, 231.55, 2.60, 3.30, 27
137427, 18.10, 29.20, 207.23, 2.70, 3.70, 27
137437, 18.10, 29.20, 231.55, 2.70, 3.60, 27
137447, 18.00, 29.30, 231.55, 2.90, 4.20, 27
137457, 18.00, 29.60, 231.55, 2.80, 4.70, 27
137467, 18.00, 29.60, 207.23, 2.90, 4.90, 27
137477, 18.00, 29.40, 231.55, 2.90, 4.70, 27
137487, 18.00, 29.20, 231.55, 2.90, 4.20, 27
137497, 18.00, 29.30, 231.55, 3.00, 4.30, 27
137507, 18.00, 29.30, 231.55, 3.20, 4.50, 27
137517, 18.00, 29.30, 207.23, 3.10, 4.30, 27
137527, 18.00, 29.20, 231.55, 3.00, 5.40, 27
137538, 18.00, 29.20, 231.55, 3.00, 5.70, 28
137548, 18.00, 29.10, 231.55, 3.00, 5.80, 27
137558, 18.00, 29.00, 231.55, 3.10, 4.70, 27
137568, 18.00, 28.90, 231.55, 3.20, 5.20, 26
137578, 18.10, 28.90, 231.55, 3.30, 5.40, 27
137588, 18.10, 28.90, 231.55, 3.30, 5.80, 26
137598, 18.10, 28.90, 231.55, 3.20, 5.40, 26
137608, 18.10, 28.90, 231.55, 3.10, 5.00, 26
137618, 18.10, 29.00, 231.55, 3.10, 4.60, 26
137628, 18.10, 29.40, 231.55, 3.00, 3.90, 27
137638, 18.10, 29.50, 231.55, 2.80, 3.80, 27
137648, 18.10, 29.80, 231.55, 2.80, 3.90, 26
137658, 18.10, 29.70, 231.55, 2.70, 4.70, 26
137669, 18.10, 29.70, 231.55, 2.90, 4.80, 26
137679, 18.10, 29.70, 231.55, 2.90, 4.90, 26
137689, 18.10, 29.70, 231.55, 2.90, 4.60, 26
137699, 18.10, 29.60, 231.55, 2.90, 4.50, 26
137709, 18.10, 29.50, 231.55, 2.90, 4.20, 26
137719, 18.10, 29.40, 231.55, 3.00, 4.00, 26
137729, 18.10, 29.60, 231.55, 3.20, 4.20, 26
137739, 18.10, 29.70, 231.55, 3.20, 5.40, 26
137749, 18.10, 29.80, 231.55, 3.10, 5.20, 26
137759, 18.00, 29.90, 231.55, 3.00, 5.50, 26
137769, 18.00, 29.80, 231.55, 2.90, 4.20, 26
137779, 18.00, 29.60, 231.55, 3.00, 4.60, 26
137789, 18.00, 29.60, 231.55, 3.00, 4.50, 26
137800, 18.10, 29.60, 231.55, 2.90, 4.70, 26
137810, 18.10, 29.60, 231.55, 2.80, 4.10, 26
137820, 18.10, 29.50, 231.55, 2.80, 4.00, 25
137830, 18.10, 29.50, 231.55, 2.70, 3.80, 26
137840, 18.10, 29.30, 231.55, 2.60, 4.20, 25
137850, 18.10, 29.30, 231.55, 2.70, 4.10, 26
137860, 18.10, 29.20, 231.55, 2.80, 4.30, 26
137870, 18.10, 29.20, 231.55, 2.90, 4.00, 26
137880, 18.10, 29.30, 231.55, 2.90, 3.90, 26
137890, 18.10, 29.10, 231.55, 3.10, 3.90, 26
137900, 18.10, 29.20, 231.55, 3.10, 3.90, 25
137910, 18.10, 29.20, 231.55, 3.10, 4.10, 26
137920, 18.10, 29.50, 231.55, 3.00, 4.80, 26
137931, 18.10, 29.60, 231.55, 2.90, 5.40, 26
137941, 18.00, 29.50, 231.55, 2.90, 5.50, 26
137951, 18.00, 29.50, 231.55, 3.00, 5.30, 25
137961, 18.00, 29.80, 231.55, 2.90, 4.70, 26
137971, 17.90, 29.90, 231.55, 2.90, 4.90, 26
137981, 17.90, 30.00, 231.55, 3.00, 4.60, 25
137991, 17.90, 30.10, 231.55, 3.20, 4.80, 25
138001, 17.90, 30.20, 231.55, 3.00, 4.40, 25
138011, 17.90, 30.60, 231.55, 2.80, 4.40, 25
138021, 17.90, 31.00, 231.55, 2.70, 4.80, 26
138031, 17.80, 31.00, 231.55, 3.00, 4.90, 26
138041, 17.80, 31.10, 231.55, 3.10, 5.00, 26
138051, 17.80, 31.00, 231.55, 3.00, 5.10, 26
138061, 17.80, 31.10, 231.55, 2.90, 5.40, 25
138072, 17.80, 31.10, 231.55, 2.80, 5.60, 26
138082, 17.80, 30.80, 231.55, 2.90, 5.40, 25
138092, 17.80, 30.70, 231.55, 2.90, 5.90, 25
138102, 17.80, 30.70, 231.55, 2.90, 5.70, 26
138112, 17.80, 30.70, 231.55, 2.80, 5.20, 26
138122, 17.80, 30.90, 231.55, 2.90, 4.60, 25
138132, 17.90, 31.20, 231.55, 3.10, 4.40, 25
138142, 17.80, 31.10, 231.55, 2.90, 4.40, 25
138152, 17.80, 30.90, 231.55, 2.90, 4.00, 25
138162, 17.80, 30.70, 231.55, 2.90, 3.70, 26
138172, 17.80, 30.60, 231.55, 3.00, 3.70, 26
138182, 17.80, 30.50, 231.55, 3.10, 4.60, 25
138192, 17.80, 30.40, 231.55, 3.00, 4.60, 25
138203, 17.80, 30.30, 231.55, 3.00, 4.90, 25
138213, 17.90, 30.20, 231.55, 2.80, 4.20, 25
138223, 17.90, 30.40, 231.55, 2.80, 5.20, 25
138233, 17.80, 30.20, 231.55, 2.80, 5.10, 25
138243, 17.80, 29.90, 231.55, 2.70, 4.90, 25
138253, 17.80, 30.50, 231.55, 2.80, 4.10, 25
138263, 17.80, 30.60, 231.55, 2.70, 4.00, 25
138273, 17.80, 30.50, 231.55, 2.80, 4.20, 25
138283, 17.80, 30.40, 231.55, 2.80, 4.30, 25
138293, 17.80, 30.30, 231.55, 2.90, 5.00, 26
138303, 17.80, 30.30, 231.55, 2.90, 4.70, 25
138313, 17.80, 30.30, 231.55, 2.80, 4.80, 25
138323, 17.80, 30.30, 231.55, 2.80, 3.90, 26
138334, 17.80, 30.50, 207.23, 2.80, 4.20, 25
138344, 17.80, 30.40, 231.55, 2.80, 4.00, 25
138354, 17.80, 30.10, 231.55, 2.90, 4.00, 26
138364, 17.80, 30.10, 231.55, 3.00, 4.10, 25
138374, 17.80, 30.30, 231.55, 3.10, 4.60, 25
138384, 17.70, 30.20, 231.55, 2.90, 4.40, 26
138394, 17.70, 30.20, 231.55, 2.90, 4.50, 26
138404, 17.80, 30.20, 231.55, 2.90, 4.60, 26
138414, 17.70, 30.20, 231.55, 3.00, 4.70, 26
138424, 17.70, 30.40, 231.55, 3.00, 4.60, 26
138434, 17.70, 30.50, 231.55, 2.80, 4.30, 27
138444, 17.70, 30.60, 231.55, 2.90, 4.80, 27
138454, 17.70, 30.70, 231.55, 3.00, 4.90, 27
138465, 17.70, 30.80, 231.55, 3.10, 5.20, 28
138475, 17.70, 30.80, 231.55, 3.10, 5.00, 27
138485, 17.70, 30.80, 231.55, 2.90, 4.90, 28
138495, 17.60, 30.90, 231.55, 2.80, 4.50, 28
138505, 17.60, 31.10, 207.23, 2.60, 4.10, 28
138515, 17.60, 31.10, 231.55, 2.60, 4.10, 28
138525, 17.50, 31.10, 231.55, 2.70, 5.00, 28
138535, 17.50, 31.20, 231.55, 2.90, 5.10, 28
138545, 17.50, 31.30, 231.55, 3.30, 5.10, 29
138555, 17.40, 31.10, 231.55, 3.20, 4.20, 28
138565, 17.40, 31.00, 231.55, 2.90, 4.00, 28
138575, 17.40, 31.10, 231.55, 2.80, 3.90, 28
138585, 17.40, 31.10, 231.55, 3.00, 4.10, 29
138596, 17.40, 31.10, 231.55, 3.10, 4.20, 29
138606, 17.40, 31.00, 231.55, 3.00, 4.40, 29
138616, 17.40, 31.20, 231.55, 2.70, 4.50, 29
138626, 17.40, 31.20, 231.55, 2.80, 4.70, 29
138636, 17.40, 31.20, 231.55, 3.00, 6.00, 29
138646, 17.40, 31.30, 231.55, 3.20, 6.00, 29
138656, 17.40, 31.30, 207.23, 3.30, 6.60, 29
138666, 17.40, 31.30, 231.55, 3.00, 5.60, 28
138676, 17.40, 31.30, 231.55, 2.80, 5.00, 28
138686, 17.40, 31.20, 207.23, 2.50, 4.10, 28
138696, 17.40, 31.30, 231.55, 2.60, 4.20, 28
138706, 17.40, 31.10, 207.23, 2.70, 4.60, 28
138716, 17.40, 31.10, 231.55, 2.80, 4.90, 28
138727, 17.40, 31.10, 231.55, 2.70, 4.40, 28
138737, 17.40, 31.10, 231.55, 2.90, 4.30, 28
138747, 17.40, 31.00, 231.55, 2.90, 4.00, 28
138757, 17.30, 31.10, 231.55, 3.20, 4.60, 28
138767, 17.30, 31.40, 231.55, 3.20, 4.50, 29
138777, 17.30, 31.50, 231.55, 2.90, 4.40, 29
138787, 17.20, 31.60, 231.55, 2.80, 4.30, 29
138797, 17.20, 31.60, 231.55, 2.60, 4.50, 28
138807, 17.20, 31.70, 231.55, 2.80, 4.50, 28
138817, 17.10, 31.70, 231.55, 2.80, 4.50, 28
138827, 17.10, 31.60, 231.55, 2.90, 4.00, 28
138837, 17.10, 31.70, 231.55, 3.00, 4.40, 28
138847, 17.20, 31.70, 231.55, 2.80, 4.10, 28
138858, 17.20, 31.70, 231.55, 2.80, 4.80, 28
138868, 17.10, 32.10, 231.55, 2.80, 4.30, 28
138878, 17.10, 31.90, 231.55, 2.90, 4.30, 28
138888, 17.10, 31.80, 231.55, 3.10, 4.00, 28
138898, 17.10, 31.80, 231.55, 2.90, 4.40, 28
138908, 17.20, 31.70, 231.55, 2.80, 4.80, 28
138918, 17.20, 31.70, 231.55, 2.90, 5.10, 28
138928, 17.20, 31.70, 231.55, 2.90, 4.40, 28
138938, 17.20, 31.70, 231.55, 2.90, 4.30, 28
138948, 17.20, 31.60, 231.55, 2.70, 4.00, 28
138958, 17.20, 31.60, 207.23, 3.00, 4.80, 27
138968, 17.20, 31.60, 231.55, 3.10, 4.70, 27
138978, 17.20, 31.60, 231.55, 3.10, 4.80, 28
138989, 17.20, 31.70, 231.55, 3.00, 4.20, 27
138999, 17.20, 31.70, 231.55, 2.90, 4.00, 27
139009, 17.20, 31.80, 231.55, 3.00, 3.90, 27
139019, 17.20, 32.00, 231.55, 3.20, 4.10, 27
139029, 17.20, 31.80, 207.23, 3.00, 4.00, 27
139039, 17.20, 32.00, 231.55, 3.00, 4.10, 27
139049, 17.20, 31.90, 231.55, 3.00, 4.10, 28
139059, 17.20, 32.00, 231.55, 3.00, 4.40, 28
139069, 17.20, 32.30, 231.55, 2.70, 3.90, 28
